NU_ANO_CENSO;CO_IES;CO_CURSO;NO_IES;NO_CURSO;CO_MUNICIPIO;NO_MUNICIPIO;REGRA;EVIDENCIA;IMPACTO;STATUS
2024;338;1550713;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;Sistemas De Informação;;;ead_concentracao_100_mais;"6 municipios; 0 zerados; 0 valores ausentes; total 680.0; maior 653.0";distribuicao municipal nao confirmada;"suspeita; sem erro de declaracao confirmado"
2024;386;1491649;CENTRO UNIVERSITÁRIO DE GOIÁS;Análise E Desenvolvimento De Sistemas;;;ead_concentracao_100_mais;"8 municipios; 1 zerados; 0 valores ausentes; total 239.0; maior 225.0";distribuicao municipal nao confirmada;"suspeita; sem erro de declaracao confirmado"
2024;387;1550198;UNIVERSIDADE CATÓLICA DOM BOSCO;Análise E Desenvolvimento De Sistemas;;;ead_concentracao_100_mais;"8 municipios; 2 zerados; 0 valores ausentes; total 113.0; maior 107.0";distribuicao municipal nao confirmada;"suspeita; sem erro de declaracao confirmado"
2024;480;1624916;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;Análise E Desenvolvimento De Sistemas;;;ead_concentracao_100_mais;"6 municipios; 4 zerados; 0 valores ausentes; total 166.0; maior 165.0";distribuicao municipal nao confirmada;"suspeita; sem erro de declaracao confirmado"
2024;5370;1525885;Centro Universitário Doctum de Teófilo Otoni;Análise E Desenvolvimento De Sistemas;;;ead_concentracao_100_mais;"11 municipios; 8 zerados; 0 valores ausentes; total 182.0; maior 175.0";distribuicao municipal nao confirmada;"suspeita; sem erro de declaracao confirmado"
2024;671;1576140;UNIVERSIDADE ANHANGUERA;Engenharia De Software;;;ead_concentracao_100_mais;"35 municipios; 25 zerados; 0 valores ausentes; total 110.0; maior 39.0";distribuicao municipal nao confirmada;"suspeita; sem erro de declaracao confirmado"
2012;322;100320;UNIVERSIDADE PAULISTA;GESTÃO DE SISTEMAS DE INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"368/373 municipios zerados; MAT total=78.0; maior=38.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2013;1351;91519;CENTRO UNIVERSITÁRIO TUPY;GESTÃO DE SISTEMAS DE INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"9/14 municipios zerados; MAT total=9.0; maior=5.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2013;322;100320;UNIVERSIDADE PAULISTA;GESTÃO DE SISTEMAS DE INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"176/182 municipios zerados; MAT total=23.0; maior=17.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2014;322;100320;UNIVERSIDADE PAULISTA;GESTÃO DE SISTEMAS DE INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"151/158 municipios zerados; MAT total=11.0; maior=5.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2014;322;1131979;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"70/389 municipios zerados; MAT total=4974.0; maior=919.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2014;322;1286800;UNIVERSIDADE PAULISTA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;ead_muitos_zeros_sem_piso_matriculas;"50/266 municipios zerados; MAT total=962.0; maior=168.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2015;1205;1166010;FACULDADE EDUCACIONAL DA LAPA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;ead_muitos_zeros_sem_piso_matriculas;"27/30 municipios zerados; MAT total=10.0; maior=5.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2015;1205;1260026;FACULDADE EDUCACIONAL DA LAPA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"14/17 municipios zerados; MAT total=11.0; maior=8.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2015;322;1131979;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"71/387 municipios zerados; MAT total=5118.0; maior=788.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2015;322;1286800;UNIVERSIDADE PAULISTA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;ead_muitos_zeros_sem_piso_matriculas;"72/329 municipios zerados; MAT total=1265.0; maior=152.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2016;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;ENGENHARIA DE COMPUTAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"70/229 municipios zerados; MAT total=341.0; maior=30.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2016;322;1131979;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"75/377 municipios zerados; MAT total=4202.0; maior=555.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2016;322;1286800;UNIVERSIDADE PAULISTA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;ead_muitos_zeros_sem_piso_matriculas;"69/350 municipios zerados; MAT total=1999.0; maior=280.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2016;403;106248;UNIVERSIDADE CATÓLICA DE BRASÍLIA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"6/10 municipios zerados; MAT total=35.0; maior=30.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2016;494;94385;UNIVERSIDADE DO SUL DE SANTA CATARINA;WEB DESIGN E PROGRAMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"11/20 municipios zerados; MAT total=12.0; maior=2.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2016;671;1318199;UNIVERSIDADE ANHANGUERA - UNIDERP;ENGENHARIA DE COMPUTAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"25/34 municipios zerados; MAT total=40.0; maior=10.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1042;1537825;UNIVERSIDADE POSITIVO;INTERNET DAS COISAS;;;ead_muitos_zeros_sem_piso_matriculas;"3/5 municipios zerados; MAT total=5.0; maior=4.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1427;1486877;CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA;CIÊNCIA DE DADOS;;;ead_muitos_zeros_sem_piso_matriculas;"4/8 municipios zerados; MAT total=9.0; maior=4.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1490;1420298;CENTRO UNIVERSITÁRIO DE JAGUARIÚNA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;ead_muitos_zeros_sem_piso_matriculas;"4/6 municipios zerados; MAT total=3.0; maior=2.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1491;1315314;CENTRO UNIVERSITÁRIO INTERNACIONAL;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"90/478 municipios zerados; MAT total=1893.0; maior=202.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;ENGENHARIA DE COMPUTAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"101/446 municipios zerados; MAT total=1097.0; maior=85.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;GESTÃO DA SEGURANÇA E DEFESA CIBERNÉTICA;;;ead_muitos_zeros_sem_piso_matriculas;"61/236 municipios zerados; MAT total=338.0; maior=28.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;REDES DE COMPUTADORES;;;ead_muitos_zeros_sem_piso_matriculas;"95/247 municipios zerados; MAT total=272.0; maior=14.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;1491;1516586;CENTRO UNIVERSITÁRIO INTERNACIONAL;CIÊNCIA DE DADOS;;;ead_muitos_zeros_sem_piso_matriculas;"72/216 municipios zerados; MAT total=303.0; maior=36.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;221;1350117;UNIVERSIDADE CRUZEIRO DO SUL;ENGENHARIA DE COMPUTAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"57/194 municipios zerados; MAT total=442.0; maior=92.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;221;1467985;UNIVERSIDADE CRUZEIRO DO SUL;CIÊNCIA DA COMPUTAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"60/240 municipios zerados; MAT total=539.0; maior=90.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;2950;1457890;Centro Universitário FADERGS;DESIGN DE GAMES;;;ead_muitos_zeros_sem_piso_matriculas;"5/9 municipios zerados; MAT total=8.0; maior=5.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;298;111090;UNIVERSIDADE PITÁGORAS UNOPAR;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;ead_muitos_zeros_sem_piso_matriculas;"80/827 municipios zerados; MAT total=8612.0; maior=402.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;322;1131979;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"83/444 municipios zerados; MAT total=3142.0; maior=472.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;322;1382607;UNIVERSIDADE PAULISTA;REDES DE COMPUTADORES;;;ead_muitos_zeros_sem_piso_matriculas;"82/457 municipios zerados; MAT total=1923.0; maior=216.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;322;1484730;UNIVERSIDADE PAULISTA;SEGURANÇA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"66/327 municipios zerados; MAT total=964.0; maior=180.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;374;1431913;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"38/69 municipios zerados; MAT total=230.0; maior=148.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;374;1483597;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;JOGOS DIGITAIS;;;ead_muitos_zeros_sem_piso_matriculas;"17/32 municipios zerados; MAT total=38.0; maior=20.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;374;1483650;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;SISTEMAS PARA INTERNET;;;ead_muitos_zeros_sem_piso_matriculas;"9/18 municipios zerados; MAT total=32.0; maior=19.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;385;1429882;UNIVERSIDADE SALVADOR;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"17/33 municipios zerados; MAT total=71.0; maior=49.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;385;1484785;UNIVERSIDADE SALVADOR;SISTEMAS PARA INTERNET;;;ead_muitos_zeros_sem_piso_matriculas;"8/12 municipios zerados; MAT total=17.0; maior=13.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;472;1399131;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;REDES DE COMPUTADORES;;;ead_muitos_zeros_sem_piso_matriculas;"12/24 municipios zerados; MAT total=141.0; maior=53.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;526;1525776;CENTRO UNIVERSITÁRIO BRAZ CUBAS;JOGOS DIGITAIS;;;ead_muitos_zeros_sem_piso_matriculas;"6/12 municipios zerados; MAT total=7.0; maior=2.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;5370;1551901;Centro Universitário Doctum de Teófilo Otoni;REDES DE COMPUTADORES;;;ead_muitos_zeros_sem_piso_matriculas;"5/7 municipios zerados; MAT total=3.0; maior=2.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;718;1483734;UNIVERSIDADE POTIGUAR;REDES DE COMPUTADORES;;;ead_muitos_zeros_sem_piso_matriculas;"7/11 municipios zerados; MAT total=24.0; maior=16.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;718;1483737;UNIVERSIDADE POTIGUAR;ENGENHARIA DE COMPUTAÇÃO;;;ead_muitos_zeros_sem_piso_matriculas;"4/7 municipios zerados; MAT total=8.0; maior=6.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2020;718;1487232;UNIVERSIDADE POTIGUAR;BIG DATA E INTELIGÊNCIA ANALÍTICA;;;ead_muitos_zeros_sem_piso_matriculas;"4/5 municipios zerados; MAT total=7.0; maior=7.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1042;1537825;UNIVERSIDADE POSITIVO;Internet Das Coisas;;;ead_muitos_zeros_sem_piso_matriculas;"4/8 municipios zerados; MAT total=5.0; maior=2.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1042;1551147;UNIVERSIDADE POSITIVO;Jogos Digitais;;;ead_muitos_zeros_sem_piso_matriculas;"10/14 municipios zerados; MAT total=11.0; maior=8.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1060;1542115;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;Big Data E Inteligência Analítica;;;ead_muitos_zeros_sem_piso_matriculas;"5/10 municipios zerados; MAT total=71.0; maior=67.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1060;1572064;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;Internet Das Coisas;;;ead_muitos_zeros_sem_piso_matriculas;"4/7 municipios zerados; MAT total=17.0; maior=15.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1196;1170051;UNIVERSIDADE CESUMAR;Sistemas Para Internet;;;ead_muitos_zeros_sem_piso_matriculas;"70/480 municipios zerados; MAT total=1267.0; maior=81.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1205;1260026;CENTRO UNIVERSITÁRIO FAEL;Gestão Da Tecnologia Da Informação;;;ead_muitos_zeros_sem_piso_matriculas;"57/321 municipios zerados; MAT total=1048.0; maior=70.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1427;1442602;CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA;Jogos Digitais;;;ead_muitos_zeros_sem_piso_matriculas;"6/9 municipios zerados; MAT total=3.0; maior=1.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1491;1315314;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Tecnologia Da Informação;;;ead_muitos_zeros_sem_piso_matriculas;"97/504 municipios zerados; MAT total=1959.0; maior=228.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1491;1315315;CENTRO UNIVERSITÁRIO INTERNACIONAL;Análise E Desenvolvimento De Sistemas;;;ead_muitos_zeros_sem_piso_matriculas;"61/596 municipios zerados; MAT total=5797.0; maior=729.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1491;1315345;CENTRO UNIVERSITÁRIO INTERNACIONAL;Engenharia De Computação;;;ead_muitos_zeros_sem_piso_matriculas;"119/480 municipios zerados; MAT total=1175.0; maior=117.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1491;1484106;CENTRO UNIVERSITÁRIO INTERNACIONAL;Gestão Da Segurança E Defesa Cibernética;;;ead_muitos_zeros_sem_piso_matriculas;"103/310 municipios zerados; MAT total=471.0; maior=41.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
2021;1491;1509227;CENTRO UNIVERSITÁRIO INTERNACIONAL;Redes De Computadores;;;ead_muitos_zeros_sem_piso_matriculas;"119/359 municipios zerados; MAT total=509.0; maior=37.0; ausentes=0";"oferta territorial pode nao representar atividade; limite 50% ou 50 municipios";"suspeita; sem erro de declaracao confirmado"
