NU_ANO_CENSO;CO_IES;NO_IES;N_CURSOS;N_CURSOS_ALERTA;N_CURSOS_ATENCAO;N_CURSOS_INFORMACAO;N_CURSOS_SEM_OBSERVACOES;PCT_CURSOS_COM_ALERTA;PRINCIPAIS_OBSERVACOES;TEXTO_ENTENDA
2018;1092;FACULDADES INTEGRADAS DE BAURU;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADES INTEGRADAS DE BAURU tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;11;UNIVERSIDADE CATÓLICA DE PERNAMBUCO;2;0;0;0;2;0.0;;Em 2018, UNIVERSIDADE CATÓLICA DE PERNAMBUCO tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1100;Centro Universitário Carlos Drummond de Andrade;2;0;0;0;2;0.0;;Em 2018, Centro Universitário Carlos Drummond de Andrade tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1107;Centro Universitário Estácio do Ceará;7;0;0;0;7;0.0;;Em 2018, Centro Universitário Estácio do Ceará tem 7 cursos de Computação na base. Nenhum tem observações.
2018;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, CENTRO UNIVERSITÁRIO EURO-AMERICANO tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;1115;FACULDADE SANTA TEREZINHA;1;0;0;0;1;0.0;;Em 2018, FACULDADE SANTA TEREZINHA tem 1 curso de Computação na base. Nenhum tem observações.
2018;1118;FACULDADE DE MIRASSOL;1;1;0;0;0;100.0;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)";"Em 2018, FACULDADE DE MIRASSOL tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)."
2018;1120;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;3;0;0;0;3;0.0;;Em 2018, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE tem 3 cursos de Computação na base. Nenhum tem observações.
2018;1126;UNIVERSIDADE ESTADUAL DO CENTRO OESTE;1;0;0;0;1;0.0;;Em 2018, UNIVERSIDADE ESTADUAL DO CENTRO OESTE tem 1 curso de Computação na base. Nenhum tem observações.
2018;1128;UNIVERSIDADE DE ITAÚNA;1;0;0;0;1;0.0;;Em 2018, UNIVERSIDADE DE ITAÚNA tem 1 curso de Computação na base. Nenhum tem observações.
2018;1129;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;1;0;0;0;1;0.0;;Em 2018, CENTRO UNIVERSITÁRIO DO NORTE PAULISTA tem 1 curso de Computação na base. Nenhum tem observações.
2018;1141;FACULDADE GAMA E SOUZA;2;0;0;0;2;0.0;;Em 2018, FACULDADE GAMA E SOUZA tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1149;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;7;2;2;0;3;28.6;"Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (2 cursos)";"Em 2018, CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO tem 7 cursos de Computação na base. 2 ficam de fora de algum gráfico e 2 aparecem com aviso. Principais observações: Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (2 cursos)."
2018;1151;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE;3;0;0;0;3;0.0;;Em 2018, FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE SERGIPE tem 3 cursos de Computação na base. Nenhum tem observações.
2018;1153;UNIVERSIDADE CÂNDIDO MENDES;4;2;0;0;2;50.0;Zero inscritos informados (2 cursos);Em 2018, UNIVERSIDADE CÂNDIDO MENDES tem 4 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos).
2018;11563;FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL;3;1;2;0;0;33.3;"Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (2 cursos); Código do curso aparece em outra instituição (2 cursos)";"Em 2018, FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico e 2 aparecem com aviso. Principais observações: Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (2 cursos); Código do curso aparece em outra instituição (2 cursos)."
2018;1160;FACULDADE CAMBURY;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADE CAMBURY tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;11604;FACULDADE SANTA RITA DE CHAPECÓ;2;0;1;0;1;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADE SANTA RITA DE CHAPECÓ tem 2 cursos de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;1161;INSPER INSTITUTO DE ENSINO E PESQUISA;1;0;0;0;1;0.0;;Em 2018, INSPER INSTITUTO DE ENSINO E PESQUISA tem 1 curso de Computação na base. Nenhum tem observações.
2018;1166;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA;5;0;0;0;5;0.0;;Em 2018, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA tem 5 cursos de Computação na base. Nenhum tem observações.
2018;1182;INSTITUTO DE ENSINO SUPERIOR DE AMERICANA;1;1;0;0;0;100.0;Zero matrículas, mas com ingressantes (1 curso);Em 2018, INSTITUTO DE ENSINO SUPERIOR DE AMERICANA tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero matrículas, mas com ingressantes (1 curso).
2018;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;7;1;1;2;3;14.3;"Matrículas caíram a zero de um ano para o outro (1 curso); Inscritos iguais às vagas ou aos ingressantes (2 cursos); Sem detalhe por município no Censo (2 cursos)";"Em 2018, CENTRO UNIVERSITÁRIO JORGE AMADO tem 7 cursos de Computação na base. 1 fica de fora de algum gráfico, 1 aparece com aviso e 2 têm só nota informativa. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Inscritos iguais às vagas ou aos ingressantes (2 cursos); Sem detalhe por município no Censo (2 cursos)."
2018;1187;CENTRO UNIVERSITÁRIO MÓDULO;1;0;0;0;1;0.0;;Em 2018, CENTRO UNIVERSITÁRIO MÓDULO tem 1 curso de Computação na base. Nenhum tem observações.
2018;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;1;0;0;0;1;0.0;;Em 2018, UNIVERSIDADE DO PLANALTO CATARINENSE tem 1 curso de Computação na base. Nenhum tem observações.
2018;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;8;1;0;4;3;12.5;"Zero inscritos informados (1 curso); Sem detalhe por município no Censo (4 cursos)";"Em 2018, CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR tem 8 cursos de Computação na base. 1 fica de fora de algum gráfico e 4 têm só nota informativa. Principais observações: Zero inscritos informados (1 curso); Sem detalhe por município no Censo (4 cursos)."
2018;1198;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ;1;1;0;0;0;100.0;"Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)";"Em 2018, FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DO PARANÁ tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso); Código do curso aparece em outra instituição (1 curso)."
2018;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;2;0;0;0;2;0.0;;Em 2018, UNIVERSIDADE FEDERAL DO RIO GRANDE tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1205;FACULDADE EDUCACIONAL DA LAPA;2;0;0;2;0;0.0;Sem detalhe por município no Censo (2 cursos);Em 2018, FACULDADE EDUCACIONAL DA LAPA tem 2 cursos de Computação na base. 2 têm só nota informativa. Principais observações: Sem detalhe por município no Censo (2 cursos).
2018;1219;INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR;1;1;0;0;0;100.0;Zero matrículas, mas com ingressantes (1 curso);Em 2018, INSTITUTO ITAPETININGANO DE ENSINO SUPERIOR tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero matrículas, mas com ingressantes (1 curso).
2018;1225;CENTRO UNIVERSITÁRIO AMPARENSE;1;0;0;0;1;0.0;;Em 2018, CENTRO UNIVERSITÁRIO AMPARENSE tem 1 curso de Computação na base. Nenhum tem observações.
2018;12268;FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE;1;0;0;0;1;0.0;;Em 2018, FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE tem 1 curso de Computação na base. Nenhum tem observações.
2018;1227;FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADE SÃO FRANCISCO DE BARREIRAS - FASB tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;1;0;0;0;1;0.0;;Em 2018, CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL tem 1 curso de Computação na base. Nenhum tem observações.
2018;1231;FACULDADE CNEC SANTO ÂNGELO;1;0;0;0;1;0.0;;Em 2018, FACULDADE CNEC SANTO ÂNGELO tem 1 curso de Computação na base. Nenhum tem observações.
2018;1232;CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE;2;0;0;0;2;0.0;;Em 2018, CENTRO UNIVERSITÁRIO CAMPOS DE ANDRADE tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1233;CENTRO UNIVERSITÁRIO UNIC;3;0;0;0;3;0.0;;Em 2018, CENTRO UNIVERSITÁRIO UNIC tem 3 cursos de Computação na base. Nenhum tem observações.
2018;1237;FACULDADE NOSSA SENHORA APARECIDA;1;0;0;0;1;0.0;;Em 2018, FACULDADE NOSSA SENHORA APARECIDA tem 1 curso de Computação na base. Nenhum tem observações.
2018;124;UNIVERSIDADE DE ARARAQUARA;3;0;0;0;3;0.0;;Em 2018, UNIVERSIDADE DE ARARAQUARA tem 3 cursos de Computação na base. Nenhum tem observações.
2018;1244;FACULDADE BRASILEIRA;1;0;0;0;1;0.0;;Em 2018, FACULDADE BRASILEIRA tem 1 curso de Computação na base. Nenhum tem observações.
2018;12523;FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA DE BENTO CONÇALVES;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2018, FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA DE BENTO CONÇALVES tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2018;1253;FACULDADE METODISTA GRANBERY;1;0;0;0;1;0.0;;Em 2018, FACULDADE METODISTA GRANBERY tem 1 curso de Computação na base. Nenhum tem observações.
2018;1255;Centro Universitário FBV Wyden;7;0;0;0;7;0.0;;Em 2018, Centro Universitário FBV Wyden tem 7 cursos de Computação na base. Nenhum tem observações.
2018;1258;FACULDADE DE CASCAVEL;1;0;0;0;1;0.0;;Em 2018, FACULDADE DE CASCAVEL tem 1 curso de Computação na base. Nenhum tem observações.
2018;126;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;1;0;0;0;1;0.0;;Em 2018, INSTITUTO NACIONAL DE TELECOMUNICAÇÕES tem 1 curso de Computação na base. Nenhum tem observações.
2018;1264;CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE;2;0;0;0;2;0.0;;Em 2018, CENTRO UNIVERSITÁRIO DO RIO GRANDE DO NORTE tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1267;INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS;3;1;0;0;2;33.3;Zero matrículas, mas com ingressantes (1 curso);Em 2018, INSTITUTO DE ENSINO SUPERIOR DA GRANDE FLORIANÓPOLIS tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero matrículas, mas com ingressantes (1 curso).
2018;1270;CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO;5;0;0;3;2;0.0;Sem detalhe por município no Censo (3 cursos);Em 2018, CENTRO UNIVERSITÁRIO ESTÁCIO DE RIBEIRÃO PRETO tem 5 cursos de Computação na base. 3 têm só nota informativa. Principais observações: Sem detalhe por município no Censo (3 cursos).
2018;1273;Centro Universitário Campo Limpo Paulista;4;0;4;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (4 cursos);Em 2018, Centro Universitário Campo Limpo Paulista tem 4 cursos de Computação na base. 4 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (4 cursos).
2018;1275;FACULDADE DO GUARUJÁ;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2018, FACULDADE DO GUARUJÁ tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2018;1276;INSTITUTO TAUBATÉ DE ENSINO SUPERIOR;1;1;0;0;0;100.0;Zero matrículas, mas com ingressantes (1 curso);Em 2018, INSTITUTO TAUBATÉ DE ENSINO SUPERIOR tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero matrículas, mas com ingressantes (1 curso).
2018;12784;FACULDADE DE TECNOLOGIA FTEC;2;0;0;0;2;0.0;;Em 2018, FACULDADE DE TECNOLOGIA FTEC tem 2 cursos de Computação na base. Nenhum tem observações.
2018;12847;FACULDADE EDUCACIONAL DE FRANCISCO BELTRÃO;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2018, FACULDADE EDUCACIONAL DE FRANCISCO BELTRÃO tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2018;1292;Centro Universitário de Adamantina;2;0;0;0;2;0.0;;Em 2018, Centro Universitário de Adamantina tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1294;Centro Universitário das Américas;7;0;0;0;7;0.0;;Em 2018, Centro Universitário das Américas tem 7 cursos de Computação na base. Nenhum tem observações.
2018;1295;FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2018, FACULDADE DE EDUCAÇÃO E TECNOLOGIA IRACEMA tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2018;1298;Faculdade Estácio de Alagoas - Estácio FAL;2;0;0;0;2;0.0;;Em 2018, Faculdade Estácio de Alagoas - Estácio FAL tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;1;0;0;0;1;0.0;;Em 2018, FACULDADES INTEGRADAS DE FERNANDÓPOLIS tem 1 curso de Computação na base. Nenhum tem observações.
2018;13;UNIVERSIDADE DE CAXIAS DO SUL;8;2;3;0;3;25.0;"Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (3 cursos)";"Em 2018, UNIVERSIDADE DE CAXIAS DO SUL tem 8 cursos de Computação na base. 2 ficam de fora de algum gráfico e 3 aparecem com aviso. Principais observações: Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (3 cursos)."
2018;1303;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;8;1;1;0;6;12.5;"Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2018, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO tem 8 cursos de Computação na base. 1 fica de fora de algum gráfico e 1 aparece com aviso. Principais observações: Zero inscritos informados (1 curso); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2018;1304;FACULDADE DE RIBEIRÃO PIRES;1;0;0;0;1;0.0;;Em 2018, FACULDADE DE RIBEIRÃO PIRES tem 1 curso de Computação na base. Nenhum tem observações.
2018;1305;FACULDADE DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP;1;0;0;0;1;0.0;;Em 2018, FACULDADE DE CIÊNCIAS JURÍDICAS, GERENCIAIS E EDUCAÇÃO DE SINOP tem 1 curso de Computação na base. Nenhum tem observações.
2018;1309;Faculdade Projeção de Taguatinga Norte;2;2;0;0;0;100.0;"Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)";"Em 2018, Faculdade Projeção de Taguatinga Norte tem 2 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)."
2018;1310;FACULDADE DE AMERICANA;2;0;0;0;2;0.0;;Em 2018, FACULDADE DE AMERICANA tem 2 cursos de Computação na base. Nenhum tem observações.
2018;13106;FACULDADE DE TECNOLOGIA LOURENÇO FILHO;2;0;0;0;2;0.0;;Em 2018, FACULDADE DE TECNOLOGIA LOURENÇO FILHO tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1312;FACULDADES INTEGRADAS DE RONDONÓPOLIS;1;0;0;0;1;0.0;;Em 2018, FACULDADES INTEGRADAS DE RONDONÓPOLIS tem 1 curso de Computação na base. Nenhum tem observações.
2018;1313;FACULDADE DE SUZANO;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADE DE SUZANO tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;1318;FACULDADE UNINASSAU VITÓRIA DA CONQUISTA;1;0;0;0;1;0.0;;Em 2018, FACULDADE UNINASSAU VITÓRIA DA CONQUISTA tem 1 curso de Computação na base. Nenhum tem observações.
2018;1325;FACULDADE DE APUCARANA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADE DE APUCARANA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;1326;FACULDADE CAPIXABA DA SERRA;1;0;0;1;0;0.0;Sem detalhe por município no Censo (1 curso);Em 2018, FACULDADE CAPIXABA DA SERRA tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Sem detalhe por município no Censo (1 curso).
2018;1330;FACULDADE COTEMIG;2;0;2;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (2 cursos);Em 2018, FACULDADE COTEMIG tem 2 cursos de Computação na base. 2 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (2 cursos).
2018;1334;CENTRO UNIVERSITÁRIO FACISA;2;0;0;0;2;0.0;;Em 2018, CENTRO UNIVERSITÁRIO FACISA tem 2 cursos de Computação na base. Nenhum tem observações.
2018;13359;FACULDADE IDEAU DE BAGÉ;2;0;0;0;2;0.0;;Em 2018, FACULDADE IDEAU DE BAGÉ tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;4;0;0;3;1;0.0;Sem detalhe por município no Censo (3 cursos);Em 2018, CENTRO UNIVERSITÁRIO ASSIS GURGACZ tem 4 cursos de Computação na base. 3 têm só nota informativa. Principais observações: Sem detalhe por município no Censo (3 cursos).
2018;1337;FACULDADE MATER DEI;1;0;0;0;1;0.0;;Em 2018, FACULDADE MATER DEI tem 1 curso de Computação na base. Nenhum tem observações.
2018;1345;FACULDADE ANHANGUERA DE OSASCO;2;0;0;0;2;0.0;;Em 2018, FACULDADE ANHANGUERA DE OSASCO tem 2 cursos de Computação na base. Nenhum tem observações.
2018;1346;FACULDADE BATISTA DE MINAS GERAIS;2;2;0;0;0;100.0;"Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)";"Em 2018, FACULDADE BATISTA DE MINAS GERAIS tem 2 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos); Matrículas caíram a zero de um ano para o outro (1 curso)."
2018;13481;FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA;1;0;0;0;1;0.0;;Em 2018, FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA tem 1 curso de Computação na base. Nenhum tem observações.
2018;135;CENTRO UNIVERSITÁRIO CLARETIANO;3;1;0;2;0;33.3;"Zero inscritos informados (1 curso); Sem detalhe por município no Censo (2 cursos)";"Em 2018, CENTRO UNIVERSITÁRIO CLARETIANO tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico e 2 têm só nota informativa. Principais observações: Zero inscritos informados (1 curso); Sem detalhe por município no Censo (2 cursos)."
2018;1351;CENTRO UNIVERSITÁRIO SOCIESC;4;1;0;0;3;25.0;Zero inscritos informados (1 curso);Em 2018, CENTRO UNIVERSITÁRIO SOCIESC tem 4 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2018;1356;CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL;1;0;0;0;1;0.0;;Em 2018, CENTRO UNIVERSITÁRIO DE SANTA FÉ DO SUL tem 1 curso de Computação na base. Nenhum tem observações.
2018;1362;FACULDADE UBAENSE OZANAM COELHO;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2018, FACULDADE UBAENSE OZANAM COELHO tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2018;13625;FACULDADE DE TECNOLOGIA NOVA PALHOÇA;1;0;0;0;1;0.0;;Em 2018, FACULDADE DE TECNOLOGIA NOVA PALHOÇA tem 1 curso de Computação na base. Nenhum tem observações.
2018;1363;FACULDADE VISCONDE DE CAIRÚ;1;0;0;0;1;0.0;;Em 2018, FACULDADE VISCONDE DE CAIRÚ tem 1 curso de Computação na base. Nenhum tem observações.
2018;1364;FACULDADE DE TECNOLOGIA E CIÊNCIAS DE VITÓRIA DA CONQUISTA;1;0;0;0;1;0.0;;Em 2018, FACULDADE DE TECNOLOGIA E CIÊNCIAS DE VITÓRIA DA CONQUISTA tem 1 curso de Computação na base. Nenhum tem observações.
